text,intents
I am looking for a restaurant that serves gastropub food and is expensively priced.,find_restaurant
Is there one you would recommend and the address please?,find_restaurant
Can you find me a moderately priced restaurant in the west ?,find_restaurant
"I am looking for directions to Jinling Noodle Bar, can you help me?",find_restaurant
"Yes, can you help me find a place to eat?",find_restaurant
Please help me locate a restaurant in the centre that serves South Indian food. Thanks.,find_restaurant
Can you please help me find an expensive restaurant in the south?,find_restaurant
i also need a place to dine,find_restaurant
"Hi, I'm looking for a moderate restaurant in the centre. What would you recommend?",find_restaurant
I also also need a place to eat in the moderate price range in the same area as the hotel,find_restaurant
"Yes, can you help me find some places to eat?",find_restaurant
Can you help me find a very cheap restaurant in the north?,find_restaurant
Great! I'm also looking for a restaurant in the same area as the hotel that serves expensive french food.,find_restaurant
I want a restaurant in the north part of town and serves chinese food. What is the phone number?,find_restaurant
"Hey, when I was a kid my parents took me to a place called the cow pizza kitchen and bar. Is it still around?",find_restaurant
I am looking for a German restaurant in the west.,find_restaurant
I'm looking for a local restaurant to try in Cambridge.,find_restaurant
"Yes, on second thought I would like help finding a restaurant. What do you know about north american cuisine restaurants?",find_restaurant
"Yes, Im looking for a nice high end expensive place to dine at in the same area.",find_restaurant
I am looking for a restaurant named Hakka. Can you tell me how to get there?,find_restaurant
"Hello, I am traveling to Cambridge and I'd like to find an expensive place to dine in the centre.",find_restaurant
I'm looking for some caribbean food.,find_restaurant
Sorry I messed up before. I actually did want an expensive restaurant. Is Kitchen and Bar expensive?,find_restaurant
I'm looking for a cheap restaurant in the south part of town.,find_restaurant
"Hello, I am looking for a moderately priced restaurant on the south side of town.",find_restaurant
I'm looking for a restaurant in the center of town that is in the moderate price range.,find_restaurant
Thank you. Could yo also find a Polish restaurant in the expensive range in the same area?,find_restaurant
"A moderately priced restaurant in the north part of town, please.",find_restaurant
I am looking for a chinese restaurant in the south.,find_restaurant
Can yo find an Indian restaurant in the moderate price range?,find_restaurant
Thanks. I'm also looking for a restaurant in the centre that serves european food.,find_restaurant
I want to dine in a place in the west.,find_restaurant
"Hi, I am looking forward to trying some local restaurants. Can you help me find a place that serves Russian food?",find_restaurant
I am looking for a restaurant that servers modern european food.,find_restaurant
"Check the centre, can I get the phone number, entrance fee, and postcode of one?",find_restaurant
I am looking for a place to dine,find_restaurant
"Thanks, I'm also looking for a place that serves Korean food.",find_restaurant
"Please, also look for a restaurant in the north in the expensive price range.",find_restaurant
I'm going on a date and need an expensive restaurant on the north side of town.,find_restaurant
I'm looking for cheap eats in the centre.,find_restaurant
"Yes, I am also looking for a restaurant called The Nirala.",find_restaurant
I want a restaurant in the south part of town and serves panasian food.,find_restaurant
I need a place to eat that is cheap.,find_restaurant
Thanks. I also need to find a place to dine. I'm looking for something moderate in price and in the west.,find_restaurant
I'm looking for a pricy restaurant in the city centre,find_restaurant
I am looking for a Chinese place in the centre.,find_restaurant
I'm looking for an expensive restaurant in the city centre.,find_restaurant
Are there any expensive thai paces in the area?,find_restaurant
"I also need a place to eat, I would like it in the west and expensive.",find_restaurant
Is there a cheap restaurant in the north part of town?,find_restaurant
I'm looking for unusual and expensive cuisine in the west. Do you have any suggestions?,find_restaurant
What is the address for find pizza hut city centre?,find_restaurant
I'm planning your trip in Cambridge.i'm looking for a place to dine in the east with chinese food,find_restaurant
Can you find me a Chinese restaurant please?,find_restaurant
I would like an expensive restaurant in the east part of town,find_restaurant
I'm looking for a restaurant on the North end that serves yummy Chinese food,find_restaurant
I'm looking for pizza hut fen ditton.,find_restaurant
"Hi, I'm looking for an expensive restaurant in the south part of town.",find_restaurant
Hi. Can you help me find a restaurant?,find_restaurant
I'm looking for an expensive restaurant that serves malaysian food.,find_restaurant
I'm also looking for an Indian restauarnt in the same area as the guesthouse.,find_restaurant
"Yes, could you please help me find a expensive danish restaurant?",find_restaurant
I would like a restaurant that serves swiss food,find_restaurant
Are there any modern european restaurants in the centre area?,find_restaurant
"Hello, I am looking for a restaurant that serves Spanish food in the centre of town.",find_restaurant
I am looking for a Danish place to eat and I would like it to be on the expensive price range.,find_restaurant
